Manufacturer,Model,Vehicle_Type,Fuel_Type,Transmission,Region,Year,Engine_Size,Horsepower,MPG,Price,Mileage,Age,Sales
Honda,HR-V,SUV,Gasoline,Manual,East,2022,1.0,259,24.2,39987.0,84452,2,16421.0
Kia,Optima,Truck,Gasoline,Automatic,Central,2018,1.6,326,38.9,71246.0,96672,6,24112.0
Mercedes-Benz,GLC,SUV,Hybrid,Automatic,Central,2018,3.8,282,31.1,29958.0,115795,6,18778.0
Ford,Mustang,SUV,Gasoline,CVT,North,2018,5.9,154,21.0,59941.0,78306,6,8003.0
Audi,A4,Sedan,Electric,Manual,South,2023,4.3,365,31.5,45940.0,142631,1,25771.0
Kia,Rio,Sedan,Gasoline,Automatic,Central,2016,2.9,134,27.4,63495.0,29510,8,8124.0
Ford,Focus,Truck,Electric,Automatic,Central,2021,1.7,179,19.5,25723.0,38828,3,18409.0
Honda,CR-V,SUV,Gasoline,Automatic,West,2017,1.8,105,48.0,30541.0,101982,7,14160.0
Audi,A4,Sedan,Gasoline,Automatic,South,2018,2.8,226,34.9,30764.0,75434,6,16608.0
Audi,Q7,Sedan,Gasoline,CVT,East,2015,4.6,167,28.9,50650.0,49942,9,15086.0
Chevrolet,Equinox,Coupe,Hybrid,Manual,West,2017,1.2,289,35.2,33826.0,81710,7,17806.0
Kia,Sportage,Truck,Diesel,CVT,East,2016,5.3,343,45.2,67762.0,9003,8,29539.0
Hyundai,Santa Fe,SUV,Gasoline,Manual,North,2021,5.7,108,15.7,37542.0,54097,3,10744.0
Toyota,Highlander,SUV,Gasoline,Automatic,Central,2020,5.4,256,36.9,57955.0,47613,4,20757.0
Toyota,Camry,SUV,Gasoline,Manual,West,2015,5.6,170,34.2,76653.0,69981,9,13723.0
BMW,5 Series,Sedan,Diesel,Manual,East,2022,1.1,233,50.7,54450.0,144974,2,13591.0
Mercedes-Benz,GLE,SUV,Gasoline,Automatic,South,2023,5.9,399,37.2,30740.0,100236,1,25747.0
Ford,Explorer,Truck,Hybrid,Automatic,North,2015,2.8,419,20.5,68980.0,18135,9,31881.0
Kia,Sorento,SUV,Diesel,Automatic,North,2019,5.3,348,30.5,15815.0,57792,5,22835.0
Volkswagen,Golf,SUV,Hybrid,Automatic,Central,2021,1.9,422,39.8,31675.0,9316,3,36398.0
Mercedes-Benz,GLC,Sedan,Diesel,Manual,Central,2016,3.2,143,16.8,40187.0,132464,8,336.0
Chevrolet,Malibu,SUV,Gasoline,Manual,East,2020,1.2,215,50.4,27739.0,149274,4,17833.0
Audi,Q7,Sedan,Electric,CVT,East,2022,1.2,497,17.7,54261.0,132755,2,22992.0
Hyundai,Elantra,SUV,Gasoline,Manual,North,2022,5.7,492,16.2,51270.0,77329,2,25154.0
Kia,Sportage,SUV,Gasoline,Manual,East,2022,5.1,327,15.1,41422.0,26431,2,21959.0
Mercedes-Benz,S-Class,Coupe,Hybrid,Automatic,Central,2020,3.6,156,42.3,34135.0,75016,4,19850.0
Mercedes-Benz,C-Class,SUV,Gasoline,Automatic,North,2020,3.6,343,33.2,43204.0,2249,4,29485.0
Hyundai,Elantra,Sedan,Gasoline,CVT,North,2017,4.7,156,19.1,33928.0,140405,7,100.0
BMW,3 Series,SUV,Gasoline,Manual,South,2016,2.7,242,49.2,29382.0,111738,8,20430.0
Ford,Explorer,Truck,Gasoline,Manual,South,2019,4.8,291,23.1,37833.0,43376,5,22150.0
Ford,F-150,Sedan,Gasoline,Automatic,East,2023,3.4,106,28.1,54152.0,125201,1,4914.0
Mercedes-Benz,GLE,SUV,Gasoline,Manual,East,2018,4.2,374,22.1,57145.0,105518,6,22662.0
Honda,Civic,Hatchback,Gasoline,CVT,Central,2019,5.8,233,52.1,34328.0,119317,5,18501.0
Mercedes-Benz,S-Class,Sedan,Hybrid,Automatic,Central,2020,3.4,138,45.3,76581.0,142656,4,12840.0
Mercedes-Benz,E-Class,SUV,Diesel,Manual,South,2020,3.1,292,44.0,32027.0,29834,4,28172.0
Hyundai,Accent,Coupe,Diesel,Automatic,North,2018,5.5,426,16.8,61289.0,102506,6,17297.0
Audi,Q5,SUV,Diesel,Automatic,West,2018,5.5,124,35.9,20296.0,63833,6,16120.0
Hyundai,Elantra,Truck,Hybrid,Manual,West,2022,6.0,201,38.0,58215.0,58053,2,21813.0
Kia,Forte,Sedan,Hybrid,Automatic,East,2019,3.8,250,30.3,44897.0,131518,5,12654.0
Mercedes-Benz,GLE,Sedan,Hybrid,Automatic,West,2019,2.7,316,27.9,51992.0,68045,5,24159.0
Ford,F-150,Truck,Hybrid,Manual,West,2023,2.2,329,49.1,26965.0,142551,1,25340.0
Volkswagen,Golf,Truck,Gasoline,Manual,South,2018,1.2,366,15.9,43182.0,43813,6,19946.0
Ford,Explorer,Hatchback,Diesel,Automatic,North,2021,4.6,261,40.0,64808.0,132144,3,14301.0
Toyota,Corolla,Sedan,Diesel,CVT,Central,2019,2.2,386,30.8,64861.0,44557,5,21374.0
BMW,3 Series,SUV,Diesel,Automatic,South,2023,4.0,265,41.6,30441.0,137911,1,17984.0
Chevrolet,Equinox,Sedan,Gasoline,CVT,Central,2022,5.6,473,22.9,37919.0,123947,2,21505.0
Kia,Forte,Sedan,Gasoline,Manual,South,2022,5.8,469,24.5,15248.0,25012,2,29558.0
Kia,Sportage,SUV,Gasoline,Automatic,South,2017,1.0,346,38.5,20848.0,115780,7,24280.0
BMW,7 Series,SUV,Electric,Automatic,West,2023,2.6,273,54.2,23237.0,33361,1,38102.0
Volkswagen,Tiguan,Sedan,Diesel,Automatic,Central,2022,5.2,495,54.0,34087.0,13284,2,39323.0
Chevrolet,Equinox,Sedan,Gasoline,Automatic,South,2017,3.7,108,25.0,64336.0,8274,7,9417.0
Audi,A4,SUV,Gasoline,Manual,West,2015,5.0,496,19.1,48166.0,79973,9,27459.0
Mercedes-Benz,E-Class,Hatchback,Diesel,Automatic,East,2019,5.3,375,38.6,66520.0,46305,5,22602.0
Chevrolet,Camaro,Truck,Gasoline,Automatic,Central,2018,3.2,158,31.8,64069.0,40321,6,15150.0
Volkswagen,Tiguan,Sedan,Gasoline,Manual,South,2022,2.8,184,45.5,53164.0,33235,2,18871.0
Honda,Accord,Coupe,Gasoline,Automatic,East,2020,3.3,249,36.1,47491.0,80670,4,14741.0
Toyota,Corolla,SUV,Gasoline,Automatic,West,2019,4.3,420,35.4,75536.0,70796,5,30295.0
Chevrolet,Camaro,Coupe,Gasoline,Automatic,South,2023,2.8,159,40.9,52003.0,997,1,23207.0
Chevrolet,Silverado,Sedan,Hybrid,Manual,West,2020,4.9,224,20.1,46384.0,100683,4,14243.0
Toyota,Corolla,SUV,Gasoline,Manual,West,2017,5.5,140,42.1,71493.0,103352,7,15827.0
Mercedes-Benz,S-Class,Coupe,Gasoline,Manual,West,2020,2.4,436,34.5,19644.0,69631,4,24135.0
Chevrolet,Silverado,Sedan,Hybrid,Automatic,Central,2018,5.8,272,47.8,57642.0,9559,6,32691.0
Toyota,Camry,Hatchback,Hybrid,Automatic,East,2019,4.1,359,20.5,22347.0,95207,5,20652.0
Toyota,RAV4,Coupe,Gasoline,Automatic,East,2020,5.4,425,27.0,68288.0,44894,4,27875.0
Toyota,Prius,Hatchback,Hybrid,Automatic,North,2023,1.5,272,53.0,66523.0,44101,1,28443.0
Hyundai,Elantra,Sedan,Electric,Automatic,South,2017,2.3,285,37.1,47734.0,83829,7,24946.0
Volkswagen,Tiguan,Sedan,Electric,Automatic,West,2015,2.6,340,52.2,57968.0,144571,9,23912.0
Hyundai,Santa Fe,Sedan,Hybrid,Automatic,South,2016,2.5,438,42.6,65220.0,31031,8,35636.0
Honda,Fit,Hatchback,Hybrid,Manual,East,2022,1.9,193,52.1,46415.0,116567,2,21618.0
Audi,Q7,Sedan,Gasoline,Automatic,East,2018,5.3,162,27.7,73887.0,65469,6,15117.0
Hyundai,Elantra,SUV,Diesel,Automatic,West,2021,3.1,320,18.6,43407.0,59148,3,23466.0
Hyundai,Accent,SUV,Diesel,CVT,Central,2016,5.8,107,47.1,72981.0,97900,8,13080.0
Volkswagen,Tiguan,SUV,Gasoline,Automatic,West,2022,3.9,312,47.2,52878.0,136293,2,21181.0
Audi,A4,Sedan,Gasoline,Automatic,West,2023,1.7,308,39.8,42706.0,98661,1,20334.0
BMW,7 Series,SUV,Hybrid,CVT,North,2021,3.7,308,38.2,15266.0,108290,3,23327.0
Toyota,Prius,Coupe,Electric,CVT,Central,2015,6.0,475,51.6,34211.0,125758,9,34250.0
Kia,Sorento,Sedan,Gasoline,Automatic,South,2016,3.8,184,22.1,71415.0,138978,8,4482.0
Audi,A4,Coupe,Gasoline,Manual,Central,2023,1.0,306,39.7,42866.0,74806,1,20659.0
Honda,CR-V,Truck,Diesel,Automatic,West,2021,5.7,446,17.0,42395.0,57845,3,28876.0
Mercedes-Benz,GLC,SUV,Gasoline,Manual,West,2017,2.2,252,20.6,46812.0,127956,7,12261.0
Honda,Civic,SUV,Diesel,CVT,West,2019,4.4,260,32.5,33610.0,137146,5,11996.0
Toyota,Camry,Sedan,Gasoline,Automatic,West,2015,3.6,215,47.8,46951.0,122613,9,16985.0
Audi,A6,SUV,Gasoline,Manual,West,2017,2.6,461,44.3,39425.0,129939,7,28084.0
Honda,HR-V,Truck,Diesel,Manual,Central,2018,2.4,350,54.0,74114.0,84859,6,24971.0
Honda,Civic,Sedan,Gasoline,Automatic,West,2018,5.6,499,16.8,51658.0,90714,6,23784.0
BMW,3 Series,SUV,Gasoline,Manual,East,2021,5.6,282,30.3,69220.0,75692,3,25628.0
BMW,5 Series,Sedan,Gasoline,Automatic,East,2019,3.6,263,21.4,59647.0,110390,5,10850.0
Audi,A6,Truck,Gasoline,Automatic,North,2023,2.3,427,16.5,28819.0,71354,1,24692.0
Toyota,Prius,SUV,Hybrid,CVT,South,2021,1.5,179,25.6,71398.0,147274,3,10932.0
Hyundai,Tucson,SUV,Diesel,Automatic,East,2016,1.8,106,24.8,20673.0,59888,8,9580.0
Ford,Focus,Sedan,Gasoline,Automatic,North,2022,3.6,424,31.8,44161.0,94523,2,26153.0
Chevrolet,Camaro,Hatchback,Gasoline,Manual,Central,2016,2.5,186,20.6,30545.0,34492,8,13017.0
Kia,Forte,Sedan,Gasoline,CVT,South,2021,1.2,107,34.5,49941.0,82091,3,9751.0
Chevrolet,Equinox,SUV,Hybrid,CVT,West,2019,3.3,486,51.8,34503.0,144773,5,34984.0
Volkswagen,Tiguan,SUV,Gasoline,Automatic,West,2020,4.7,469,44.9,61984.0,37444,4,41368.0
BMW,7 Series,Truck,Hybrid,Automatic,Central,2018,5.5,135,48.7,75900.0,17685,6,28056.0
Audi,Q5,Sedan,Diesel,Automatic,South,2019,3.9,350,47.2,61091.0,62784,5,25062.0
Chevrolet,Equinox,Truck,Diesel,Automatic,East,2019,4.6,199,30.6,38095.0,16467,5,20833.0
Toyota,Prius,SUV,Hybrid,CVT,South,2021,2.8,178,43.4,54005.0,55383,3,26240.0
Kia,Rio,SUV,Hybrid,Manual,North,2018,3.5,385,45.2,72754.0,42131,6,33596.0
Chevrolet,Malibu,Truck,Electric,Automatic,Central,2019,4.6,370,23.2,32552.0,47869,5,28040.0
Kia,Optima,Truck,Diesel,Automatic,East,2018,4.6,320,49.4,22683.0,46894,6,29653.0
Mercedes-Benz,C-Class,Truck,Gasoline,CVT,South,2018,3.1,295,33.3,23500.0,135900,6,17053.0
Toyota,Prius,Coupe,Hybrid,Manual,South,2022,3.7,325,15.7,47165.0,72215,2,16653.0
Ford,F-150,Sedan,Gasoline,Automatic,East,2019,5.6,186,40.7,62589.0,18170,5,19614.0
Honda,Accord,Hatchback,Hybrid,Manual,North,2023,4.2,157,42.1,57722.0,61537,1,20505.0
Kia,Rio,Sedan,Hybrid,Automatic,North,2019,4.2,269,37.1,44503.0,25382,5,23437.0
Toyota,Prius,Truck,Electric,Manual,South,2022,4.9,196,23.5,62404.0,24886,2,22328.0
Kia,Forte,SUV,Hybrid,Manual,West,2017,1.6,245,34.3,56208.0,67296,7,22452.0
Kia,Sorento,SUV,Gasoline,Manual,East,2021,3.6,488,31.0,55835.0,88261,3,31744.0
Hyundai,Elantra,Sedan,Diesel,Automatic,North,2015,5.8,492,54.0,28154.0,67518,9,34875.0
Hyundai,Elantra,SUV,Gasoline,Automatic,North,2019,2.8,457,48.0,35318.0,65131,5,29795.0
Toyota,Highlander,Sedan,Gasoline,Automatic,North,2016,2.5,470,45.5,37388.0,61330,8,29454.0
Hyundai,Sonata,SUV,Gasoline,CVT,Central,2022,4.0,492,22.2,67532.0,6553,2,32730.0
Volkswagen,Passat,Sedan,Gasoline,CVT,West,2020,2.1,117,28.2,65382.0,6864,4,16940.0
Ford,Mustang,SUV,Hybrid,Manual,North,2019,3.8,283,30.2,31424.0,11354,5,25222.0
Audi,Q5,Sedan,Electric,CVT,West,2017,1.8,242,34.7,18585.0,103255,7,21682.0
Toyota,RAV4,Sedan,Diesel,Manual,South,2015,3.9,433,16.2,64906.0,10893,9,26219.0
Toyota,Prius,Sedan,Gasoline,Automatic,South,2022,4.0,161,38.7,41641.0,46477,2,16832.0
Volkswagen,Tiguan,SUV,Hybrid,Manual,Central,2019,3.1,262,29.3,29287.0,100615,5,19885.0
BMW,3 Series,Coupe,Hybrid,Automatic,West,2023,2.9,139,37.5,22606.0,21994,1,20187.0
BMW,3 Series,Hatchback,Hybrid,Automatic,East,2021,2.2,278,15.4,15833.0,10968,3,18598.0
Hyundai,Santa Fe,Sedan,Diesel,Automatic,Central,2015,2.7,334,27.9,42802.0,25102,9,18737.0
Audi,Q7,SUV,Hybrid,Automatic,North,2015,3.5,479,45.7,37085.0,105188,9,36264.0
Hyundai,Accent,Truck,Gasoline,Manual,South,2021,2.2,159,35.0,60271.0,40330,3,19949.0
Mercedes-Benz,S-Class,SUV,Electric,Automatic,South,2021,4.9,327,46.6,78483.0,134403,3,29518.0
Mercedes-Benz,S-Class,Truck,Electric,Automatic,East,2023,4.5,338,43.0,28441.0,98416,1,30471.0
Honda,Civic,Sedan,Hybrid,Manual,Central,2016,2.3,155,49.2,30797.0,77518,8,19436.0
Mercedes-Benz,GLC,SUV,Gasoline,Manual,West,2021,1.5,333,15.3,36925.0,10714,3,25042.0
BMW,7 Series,SUV,Hybrid,Automatic,South,2016,1.0,183,25.5,45286.0,53726,8,14879.0
Ford,Mustang,Sedan,Gasoline,Automatic,North,2016,4.0,302,37.0,60350.0,46257,8,20025.0
Mercedes-Benz,C-Class,SUV,Diesel,Automatic,East,2019,2.1,140,52.6,37882.0,93919,5,15753.0
Hyundai,Elantra,SUV,Hybrid,Manual,East,2023,1.1,116,42.2,21773.0,84449,1,16527.0
Kia,Forte,Sedan,Gasoline,Manual,East,2023,2.8,204,33.3,62472.0,138756,1,10259.0
Toyota,RAV4,SUV,Gasoline,Automatic,North,2015,5.8,124,20.2,66652.0,73687,9,9996.0
Ford,Mustang,Truck,Hybrid,CVT,East,2021,4.4,481,34.7,31097.0,96048,3,36998.0
Ford,Escape,Coupe,Hybrid,Automatic,West,2017,5.3,192,32.6,23889.0,61010,7,16175.0
Hyundai,Sonata,SUV,Hybrid,Automatic,West,2015,1.7,314,46.1,49307.0,13003,9,33901.0
Toyota,Prius,SUV,Gasoline,Automatic,Central,2016,1.4,492,31.5,28540.0,41540,8,34370.0
BMW,7 Series,SUV,Hybrid,Automatic,Central,2020,1.1,283,27.8,39321.0,130971,4,16116.0
Ford,Mustang,SUV,Gasoline,CVT,West,2016,5.8,316,18.6,65528.0,41335,8,24110.0
Honda,Fit,Sedan,Hybrid,Automatic,North,2016,2.5,250,16.9,29274.0,47782,8,16094.0
Hyundai,Tucson,SUV,Gasoline,Automatic,Central,2018,3.3,473,32.6,67407.0,19361,6,33326.0
Ford,Escape,SUV,Hybrid,Automatic,East,2017,3.0,357,28.9,58811.0,78269,7,26248.0
Audi,Q7,SUV,Gasoline,Automatic,West,2022,4.7,400,37.2,29282.0,111627,2,30427.0
Toyota,Corolla,Hatchback,Electric,Automatic,South,2022,2.5,218,43.5,49216.0,35381,2,26689.0
Mercedes-Benz,E-Class,Truck,Diesel,Automatic,North,2020,3.7,233,16.6,54915.0,123751,4,4585.0
Ford,F-150,Sedan,Diesel,Automatic,North,2018,6.0,306,34.8,28018.0,79176,6,20675.0
Hyundai,Accent,Sedan,Gasoline,Automatic,West,2021,3.2,362,49.5,24422.0,45732,3,32413.0
Mercedes-Benz,S-Class,Sedan,Hybrid,Manual,South,2023,3.8,421,33.2,49526.0,132782,1,24673.0
Honda,Fit,Truck,Gasoline,Manual,North,2016,3.5,289,35.8,60100.0,32420,8,18589.0
Mercedes-Benz,C-Class,Truck,Gasoline,Automatic,Central,2020,5.0,257,34.5,45229.0,148616,4,11922.0
Audi,Q5,Hatchback,Diesel,Automatic,South,2021,2.3,175,30.6,19553.0,81357,3,9819.0
BMW,X3,SUV,Hybrid,CVT,East,2015,1.9,151,19.4,75139.0,88294,9,9817.0
Ford,Focus,Coupe,Gasoline,Automatic,Central,2020,4.8,325,20.1,60173.0,105157,4,11309.0
Chevrolet,Malibu,SUV,Gasoline,Automatic,South,2022,3.1,193,22.2,55378.0,133634,2,7249.0
Chevrolet,Malibu,Coupe,Diesel,Manual,West,2021,5.6,391,46.7,56836.0,52369,3,28538.0
Mercedes-Benz,S-Class,Truck,Hybrid,Manual,North,2016,4.2,390,26.0,40909.0,111524,8,24845.0
Volkswagen,Passat,SUV,Gasoline,Automatic,Central,2016,3.8,421,52.9,78986.0,104211,8,31911.0
Toyota,RAV4,SUV,Electric,Automatic,West,2018,1.4,277,47.4,23624.0,124111,6,28763.0
Chevrolet,Malibu,Truck,Electric,Automatic,South,2019,4.7,486,42.4,63044.0,57347,5,38851.0
Volkswagen,Jetta,SUV,Gasoline,Manual,East,2019,4.4,205,43.8,42357.0,112144,5,21606.0
Chevrolet,Tahoe,Sedan,Gasoline,Automatic,North,2016,4.2,175,16.9,72271.0,132792,8,3025.0
Volkswagen,Jetta,Sedan,Hybrid,Automatic,North,2021,2.3,103,37.7,61622.0,86754,3,8630.0
Toyota,Prius,SUV,Electric,Automatic,Central,2022,5.7,410,52.6,51546.0,80351,2,38674.0
Kia,Optima,SUV,Hybrid,Automatic,West,2016,2.6,286,16.6,75950.0,59060,8,19717.0
Chevrolet,Tahoe,Sedan,Gasoline,Automatic,South,2018,1.8,119,26.6,74309.0,77171,6,7364.0
Audi,A4,Sedan,Gasoline,Automatic,South,2017,5.9,374,17.1,18402.0,131593,7,13779.0
Ford,Explorer,Sedan,Gasoline,Automatic,West,2018,4.7,235,37.8,27518.0,133495,6,14307.0
Volkswagen,Tiguan,SUV,Diesel,Manual,North,2019,3.1,126,19.6,58943.0,5242,5,14633.0
Ford,Focus,Sedan,Gasoline,Automatic,West,2020,5.7,235,34.2,74920.0,137803,4,12775.0
Hyundai,Tucson,Sedan,Diesel,Manual,South,2016,1.5,117,43.8,42971.0,115322,8,10213.0
Hyundai,Elantra,Sedan,Gasoline,Automatic,West,2020,1.4,384,21.6,17490.0,123528,4,16374.0
Toyota,Camry,Sedan,Gasoline,CVT,North,2023,4.4,401,45.2,56814.0,126041,1,26023.0
Volkswagen,Tiguan,Coupe,Gasoline,CVT,Central,2022,1.9,486,17.4,27655.0,98670,2,17744.0
Honda,CR-V,Sedan,Gasoline,Automatic,North,2015,5.6,492,21.0,50901.0,137361,9,16454.0
Hyundai,Accent,Truck,Hybrid,CVT,East,2023,5.2,237,26.2,40004.0,36551,1,24625.0
Toyota,Corolla,SUV,Gasoline,Automatic,East,2016,2.5,331,46.8,51272.0,137098,8,20486.0
Hyundai,Santa Fe,Hatchback,Diesel,Manual,West,2015,5.4,439,49.0,75608.0,76612,9,30942.0
Hyundai,Elantra,Sedan,Gasoline,Automatic,North,2020,1.2,356,23.8,46577.0,63719,4,20537.0
Honda,HR-V,Sedan,Gasoline,Automatic,North,2015,3.7,318,18.8,17244.0,12906,9,21689.0
Chevrolet,Camaro,Sedan,Gasoline,Automatic,South,2020,5.7,231,48.9,52760.0,43476,4,24549.0
Mercedes-Benz,C-Class,Sedan,Gasoline,Automatic,Central,2016,5.3,456,41.0,36173.0,20691,8,34488.0
Kia,Rio,Truck,Gasoline,Manual,North,2021,2.8,355,21.3,65579.0,54529,3,24475.0
Hyundai,Accent,Sedan,Hybrid,Automatic,West,2021,1.9,195,37.3,45545.0,25200,3,23937.0
Hyundai,Tucson,Sedan,Gasoline,Automatic,South,2018,2.1,373,49.9,63189.0,95875,6,25884.0
Audi,Q7,Coupe,Gasoline,CVT,South,2016,3.6,433,17.8,74073.0,67339,8,22642.0
Kia,Sorento,SUV,Hybrid,CVT,West,2021,4.0,400,18.3,38548.0,78840,3,30307.0
Honda,CR-V,Sedan,Gasoline,CVT,West,2015,1.2,467,25.9,79310.0,82681,9,24630.0
Ford,Focus,Sedan,Hybrid,CVT,North,2016,3.1,114,41.1,24738.0,41308,8,19295.0
Volkswagen,Tiguan,Sedan,Gasoline,Automatic,North,2016,5.2,278,22.1,56856.0,96550,8,11665.0
Hyundai,Elantra,Hatchback,Gasoline,Automatic,South,2015,3.2,359,47.7,17260.0,89505,9,24071.0
Mercedes-Benz,S-Class,Coupe,Diesel,Automatic,South,2023,1.8,187,45.0,28849.0,23354,1,20055.0
Volkswagen,Golf,Coupe,Electric,CVT,Central,2020,5.8,193,37.4,56196.0,42911,4,22461.0
Kia,Sorento,Hatchback,Gasoline,Automatic,South,2017,2.3,432,19.6,18002.0,138523,7,17526.0
Volkswagen,Passat,SUV,Gasoline,Automatic,West,2020,5.0,494,54.5,21616.0,65866,4,40506.0
Chevrolet,Camaro,Sedan,Gasoline,Automatic,West,2021,2.0,127,34.6,33916.0,28123,3,16413.0
Hyundai,Tucson,SUV,Gasoline,Automatic,Central,2017,3.1,284,33.1,52416.0,79912,7,17121.0
Volkswagen,Passat,Truck,Electric,Automatic,East,2018,3.5,174,54.8,16039.0,93255,6,26028.0
Ford,Escape,Coupe,Gasoline,Manual,East,2015,3.5,153,49.6,46353.0,46679,9,20665.0
Ford,Mustang,SUV,Hybrid,Automatic,West,2020,3.6,420,33.3,55673.0,97011,4,32948.0
Hyundai,Accent,SUV,Gasoline,Automatic,East,2020,2.1,146,31.8,41164.0,148378,4,7675.0
BMW,7 Series,Hatchback,Hybrid,Manual,East,2023,3.6,347,18.8,19397.0,83438,1,21887.0
Ford,Explorer,Sedan,Diesel,Manual,Central,2016,3.4,333,52.1,54707.0,19834,8,28492.0
Volkswagen,Passat,Coupe,Hybrid,Automatic,South,2019,2.0,217,48.8,54379.0,70649,5,25479.0
Toyota,Highlander,Sedan,Gasoline,CVT,South,2019,5.9,359,27.4,47893.0,26862,5,26153.0
Ford,Explorer,SUV,Hybrid,Manual,East,2021,5.3,329,45.1,60054.0,80533,3,31279.0
Kia,Forte,Sedan,Hybrid,Automatic,North,2019,5.4,389,45.5,28507.0,122884,5,27418.0
BMW,7 Series,SUV,Diesel,Manual,Central,2018,4.4,340,24.1,59105.0,15471,6,21742.0
Volkswagen,Passat,SUV,Hybrid,Manual,East,2016,1.8,431,39.5,25495.0,40865,8,37051.0
Honda,CR-V,SUV,Diesel,Automatic,North,2022,3.8,281,25.2,40525.0,127646,2,16708.0
Audi,A4,Coupe,Hybrid,Automatic,North,2019,5.1,416,46.6,19392.0,126318,5,26585.0
Honda,CR-V,Truck,Gasoline,Automatic,Central,2018,1.2,200,21.2,68243.0,123929,6,7311.0
Chevrolet,Malibu,Truck,Diesel,Manual,South,2023,3.5,347,41.8,49985.0,24636,1,31842.0
Audi,Q7,Sedan,Hybrid,Automatic,West,2016,3.0,448,28.0,78118.0,28069,8,31711.0
Chevrolet,Tahoe,Coupe,Gasoline,Manual,North,2017,2.1,457,16.4,76251.0,43391,7,20958.0
Audi,Q5,Sedan,Gasoline,Automatic,West,2022,2.9,212,19.9,79906.0,19871,2,19781.0
Audi,A4,Sedan,Electric,Automatic,West,2018,5.9,320,41.2,21582.0,32637,6,30977.0
Toyota,Corolla,Sedan,Gasoline,Automatic,Central,2023,4.6,438,24.6,54428.0,90687,1,21765.0
Mercedes-Benz,E-Class,SUV,Gasoline,Automatic,South,2023,2.5,247,40.2,41492.0,48527,1,23932.0
Kia,Rio,Coupe,Gasoline,CVT,Central,2023,4.0,486,31.6,49623.0,12380,1,35490.0
Honda,Fit,Sedan,Hybrid,Manual,North,2015,2.2,395,42.7,35070.0,62971,9,25659.0
Ford,Escape,SUV,Electric,Automatic,South,2020,4.1,296,34.7,18124.0,26126,4,32726.0
Volkswagen,Tiguan,Coupe,Electric,Automatic,East,2020,5.5,168,27.3,61004.0,51143,4,14885.0
BMW,X3,SUV,Hybrid,Manual,South,2022,3.8,387,20.8,77778.0,131935,2,23892.0
Kia,Sorento,Truck,Diesel,Manual,Central,2021,4.7,123,28.6,49605.0,112264,3,4724.0
Chevrolet,Tahoe,Sedan,Gasoline,Manual,Central,2021,3.3,468,40.4,36423.0,25630,3,32492.0
Toyota,Prius,Truck,Gasoline,Automatic,West,2016,3.6,470,44.6,75988.0,26975,8,37530.0
Chevrolet,Equinox,Sedan,Gasoline,CVT,East,2018,4.5,285,21.4,38703.0,77011,6,15312.0
Mercedes-Benz,GLC,Hatchback,Gasoline,Manual,South,2015,5.1,269,41.6,74444.0,30434,9,21271.0
BMW,5 Series,SUV,Hybrid,Automatic,East,2021,4.3,390,22.2,70620.0,111518,3,26430.0
Toyota,Camry,Truck,Hybrid,Automatic,West,2018,5.9,131,23.9,49366.0,142506,6,7707.0
Chevrolet,Equinox,Sedan,Diesel,Automatic,East,2023,5.1,400,36.3,58997.0,83017,1,22763.0
Mercedes-Benz,C-Class,Sedan,Electric,Manual,East,2020,4.9,275,26.6,60521.0,114940,4,16420.0
Volkswagen,Atlas,Sedan,Electric,Automatic,South,2020,5.2,463,41.5,56671.0,60713,4,38189.0
Volkswagen,Atlas,SUV,Hybrid,Automatic,East,2023,2.4,441,53.2,25449.0,131505,1,34486.0
Chevrolet,Camaro,Sedan,Gasoline,Automatic,West,2022,3.2,276,21.0,60030.0,9414,2,24135.0
Kia,Optima,Truck,Gasoline,Automatic,North,2020,3.8,389,37.8,15209.0,60115,4,22261.0
BMW,5 Series,Sedan,Diesel,Automatic,North,2020,3.3,243,51.9,61152.0,131155,4,16752.0
Hyundai,Elantra,Truck,Gasoline,Manual,Central,2020,5.2,110,22.1,51064.0,90823,4,4385.0
Kia,Sorento,Sedan,Gasoline,Automatic,North,2018,1.1,246,29.7,31884.0,71312,6,13649.0
Volkswagen,Jetta,Sedan,Electric,Automatic,South,2019,2.0,447,19.9,67245.0,68581,5,28071.0
BMW,X5,Truck,Gasoline,Automatic,Central,2017,5.4,409,40.7,41343.0,36783,7,32498.0
Mercedes-Benz,C-Class,Truck,Gasoline,Automatic,North,2023,1.3,294,41.8,46576.0,133630,1,25046.0
Toyota,Highlander,SUV,Diesel,Automatic,North,2016,2.1,175,41.6,16799.0,37161,8,17066.0
Audi,A4,Sedan,Diesel,Automatic,Central,2021,2.8,259,36.7,41086.0,19049,3,18655.0
Chevrolet,Tahoe,SUV,Gasoline,Automatic,South,2015,4.8,199,44.9,25879.0,115192,9,15588.0
Honda,Civic,SUV,Gasoline,Manual,Central,2021,3.8,215,16.4,32949.0,126654,3,7302.0
BMW,5 Series,Sedan,Electric,Automatic,South,2016,5.8,479,53.3,31389.0,59091,8,42096.0
Ford,Mustang,SUV,Gasoline,Manual,South,2019,2.1,182,23.9,17991.0,63102,5,14643.0
Mercedes-Benz,C-Class,SUV,Hybrid,Automatic,West,2015,5.4,411,19.9,44932.0,115628,9,27229.0
Hyundai,Accent,Sedan,Gasoline,Automatic,North,2019,2.4,162,52.6,48969.0,4257,5,26021.0
